layer,distance,elevation
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,47.6421482633656,7.91052865982056
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,48.5416729779181,7.91433382034302
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,48.9756631383689,7.91547966003418
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,49.8751878529213,7.91928482055664
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,50.7747125674738,7.92308950424194
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,51.2087027279246,7.92423534393311
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,52.1082274424771,7.92804050445557
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,53.0077521570296,7.93184566497803
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,53.4417423174803,7.93299102783203
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,54.3412670320328,7.93679618835449
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,55.2407917465853,7.94060134887695
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,55.674781907036,7.94174718856812
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,56.5743066215885,7.94555187225342
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,57.473831336141,7.94935703277588
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,57.9078214965918,7.95050287246704
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,58.8073462111443,7.9543080329895
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,59.7068709256967,7.9581127166748
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,60.1408610861475,7.95925855636597
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,61.0403858007,7.96306371688843
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,61.9399105152525,7.96686887741089
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,62.3739006757032,7.96801424026489
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,63.2734253902557,7.97181940078735
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,64.1729501048082,7.97562456130981
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,64.606940265259,7.97676992416382
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,65.5064649798114,7.98057508468628
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,66.4059896943639,7.98438024520874
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,66.8399798548147,7.9855260848999
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,67.7395045693672,7.98933076858521
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,68.6390292839197,7.99313592910767
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,69.5385539984722,7.99694108963013
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,69.9725441589229,7.99808692932129
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,70.8720688734754,8.00189208984375
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,71.7715935880279,8.01157760620117
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,72.2055837484786,8.01072120666504
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,73.1051084630311,8.02914810180664
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,74.0046331775836,8.04757499694824
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,74.4386233380344,8.04671859741211
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,75.3381480546842,8.06514644622803
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,76.2376727692366,8.08357334136963
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,76.6716629296874,8.0827169418335
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,77.5711876442399,8.1011438369751
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,78.4707123587924,8.1195707321167
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,78.9047025192431,8.11871433258057
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,79.8042272337956,8.13714122772217
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,80.7037519483481,8.15556907653809
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,81.1377421087988,8.15471267700195
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,82.0372668233513,8.17313957214355
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,82.9367915379038,8.19156646728516
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,83.3707816983546,8.19071006774902
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,84.2703064129071,8.20913696289062
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,85.1698311274595,8.22756385803223
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,85.6038212879103,8.22670745849609
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,86.5033460024628,8.24513530731201
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,87.4028707170153,8.26356220245361
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,87.836860877466,8.26270580291748
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,88.7363855920185,8.28113269805908
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,89.635910306571,8.29955959320068
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,90.0699004670218,8.29870319366455
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,90.9694251815743,8.31713008880615
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,91.8689498961268,8.33555793762207
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,92.3029400565775,8.33470153808594
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,93.20246477113,8.35312843322754
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,94.1019894856825,8.37155532836914
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,94.5359796461332,8.37069892883301
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,95.4355043606857,8.38912582397461
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,96.3350290752382,8.40755271911621
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,96.769019235689,8.40669631958008
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,97.6685439502414,8.425124168396
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,98.5680686647939,8.4435510635376
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,99.0020588252447,8.44269466400146
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,99.9015835397972,8.46112155914307
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,100.80110825435,8.47954845428467
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,101.700632968902,8.49797630310059
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,102.134623129353,8.49711894989014
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,103.034147843905,8.51554679870605
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,103.933672558458,8.53397369384766
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,104.367662718909,8.53311729431152
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,105.267187433461,8.55154418945312
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,106.166712148014,8.56997108459473
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,106.600702308464,8.56911468505859
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,107.500227023017,8.58754253387451
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,108.399751737569,8.60596942901611
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,108.83374189802,8.60511302947998
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,109.733266612573,8.62353992462158
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,110.632791327125,8.64196681976318
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,111.066781487576,8.64111042022705
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,111.966306202128,8.65953731536865
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,112.865830916681,8.67796516418457
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,113.299821077132,8.67710876464844
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,114.199345791684,8.69553565979004
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,115.098870506237,8.71396255493164
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,115.532860666687,8.71310615539551
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,116.43238538124,8.73153305053711
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,117.331910095792,8.74995994567871
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,117.765900256243,8.74910354614258
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,118.665424970795,8.7675313949585
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,119.564949685348,8.7859582901001
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,119.998939845799,8.78510189056396
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,120.898464560351,8.80352878570557
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,121.797989274904,8.82195568084717
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,122.231979435354,8.82109928131104
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,123.131504149907,8.83952617645264
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,124.031028864459,8.85795402526855
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,124.46501902491,8.85709762573242
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,125.364543739463,8.87552452087402
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,126.264068454015,8.89395141601562
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,126.698058614466,8.89309501647949
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,127.597583329018,8.91152191162109
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,128.497108043571,8.9299488067627
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,128.931098204022,8.92909240722656
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,129.830622918574,8.94752025604248
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,130.730147633127,8.96594715118408
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,131.629672347679,8.98437404632568
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,132.06366250813,8.98351764678955
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,132.963187222682,9.00749683380127
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,133.862711937235,9.03290843963623
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,134.296702097686,9.03946208953857
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,135.196226812238,9.06487274169922
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,136.095751526791,9.09028434753418
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,136.529741687241,9.09683799743652
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,137.429266401794,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,138.328791116346,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,138.762781276797,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,139.66230599135,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,140.561830705902,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,140.995820866353,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,141.895345580905,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,142.794870295458,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,143.228860455909,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,144.128385170461,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,144.910276260768,nan
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,14.3222661904803,11.49
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,34.7616720226713,19.81
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,51.4165613573941,27.42
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,40.4440707457567,22.14
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,22.9892678477699,14.76
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,5.15710429645798,7.65
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,54.5197079952293,29.21
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,52.1780345812311,28.03
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,44.6981127472524,24.36
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,21.8850228099685,14.59
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,18.8693759902898,13.84
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,16.5133852099624,12.73
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,14.0753574540897,11.26
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,6.29802505784554,7.62
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,126.55047907488,13.29
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,105.843095223198,24.06
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,134.699540286338,10.12
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,130.970681911587,11.69
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,109.699029556653,21.82
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,102.769703396731,25.91
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,95.9594122042721,29.59
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,92.9096678092732,31.34
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,89.5372540777362,33.27
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,86.1428042574822,35.1
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,69.9011377671948,35.43
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,143.75258812522,8.94
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,140.747238176355,8.82
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,125.124209237671,13.59
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,115.623994252022,18.62
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,110.744562781996,21.25
